id,api_id,home_team_id,away_team_id,utc_date,status,matchday,season,stage,match_group,venue,attendance,home_goals,away_goals,home_goals_ht,away_goals_ht,winner,duration
50fcce6b-3106-4bd7-805c-f97951f5b3a2,438494,542f9092-6b48-44c8-815c-1a80ecd936b9,2b79acbf-a318-4dec-a715-1e5c8c4650fb,2023-08-27 19:30:00+00:00,FINISHED,3,2023,REGULAR_SEASON,,,,4.0,2.0,3.0,2.0,HOME_TEAM,REGULAR
de4cd732-f230-42b3-a7e0-e5a1223c6ff8,438497,a5e9f408-414c-4e24-a61c-d1a3d6aa5d1e,f3099b27-f87a-4653-ba57-adf3db6b23b1,2023-08-28 17:30:00+00:00,FINISHED,3,2023,REGULAR_SEASON,,,,1.0,0.0,0.0,0.0,HOME_TEAM,REGULAR
1cdf833f-3f6c-42b5-a282-2fc42f735a7e,438502,776ffaa5-82b0-4504-a760-3d385ce60ff6,79785123-bd6e-4ff6-9051-b0dd8a1f6d3a,2023-08-28 19:30:00+00:00,FINISHED,3,2023,REGULAR_SEASON,,,,0.0,7.0,0.0,3.0,AWAY_TEAM,REGULAR
f0ede4b8-4a9f-4395-a167-e32cc7574191,438508,8ab525d0-81ce-4632-abd1-36e8b0c2cc71,223f5f8c-5e64-4364-a041-86799226cde3,2023-09-01 17:30:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,3.0,1.0,2.0,1.0,HOME_TEAM,REGULAR
759883f9-e765-440f-b839-b3fe659de3a9,438513,9a35349b-8999-4985-842e-fe0086ebbf29,e9c816f0-cabf-4b26-831f-85d24b158ec0,2023-09-01 20:00:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,2.0,3.0,0.0,2.0,AWAY_TEAM,REGULAR
3620e247-a7a6-4e1b-b792-9b6bae002ad5,438512,eb446237-fdbf-4029-8610-1507ab91f546,3b48068f-fbb6-46ec-ae45-850446caa5e7,2023-09-02 12:00:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,5.0,3.0,2.0,1.0,HOME_TEAM,REGULAR
7595e866-d5b2-4107-a509-0efddf215a48,438511,1b568ca8-98c9-4875-86bd-5640dfe6b37c,a5e9f408-414c-4e24-a61c-d1a3d6aa5d1e,2023-09-02 14:15:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,2.0,1.0,0.0,1.0,HOME_TEAM,REGULAR
59d799b4-5218-45aa-8a27-02712f704c68,438507,f3099b27-f87a-4653-ba57-adf3db6b23b1,f0ec68f2-03df-40b2-ad4d-b07d3cf73984,2023-09-02 16:30:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,1.0,0.0,1.0,0.0,HOME_TEAM,REGULAR
03df879d-f69e-49ac-ad2f-90ee23792a7f,438505,2b79acbf-a318-4dec-a715-1e5c8c4650fb,776ffaa5-82b0-4504-a760-3d385ce60ff6,2023-09-02 19:00:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,1.0,0.0,0.0,0.0,HOME_TEAM,REGULAR
0b1c43d8-8023-49e1-b7a0-12564114ffde,438509,708b3ec0-c513-44d3-afef-2d9ac81faced,47b3659f-29ba-426f-a4c0-bdf16055398d,2023-09-03 12:00:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,1.0,0.0,0.0,0.0,HOME_TEAM,REGULAR
6ba091bd-8ede-438a-b847-cf3e118b9bef,438510,497ccfe2-3a48-4e90-bf72-cb8e3e4562ce,542f9092-6b48-44c8-815c-1a80ecd936b9,2023-09-03 14:15:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,0.0,0.0,0.0,0.0,DRAW,REGULAR
e2ea7304-28d2-4d23-91e3-a37d8612042d,438506,b583b3ae-d2b3-4736-a362-812d6470fea5,6a0a0bba-7c6b-496b-95f1-3276aaf40fc9,2023-09-03 19:00:00+00:00,FINISHED,4,2023,REGULAR_SEASON,,,,1.0,2.0,0.0,1.0,AWAY_TEAM,REGULAR
a3ffe9a8-3bb8-4652-b098-a32fe1e3e6f2,438522,776ffaa5-82b0-4504-a760-3d385ce60ff6,f3099b27-f87a-4653-ba57-adf3db6b23b1,2023-09-15 19:00:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,2.0,0.0,1.0,0.0,HOME_TEAM,REGULAR
bbb35287-9d58-4a48-9b20-6f9f2b51f47b,438514,542f9092-6b48-44c8-815c-1a80ecd936b9,8ab525d0-81ce-4632-abd1-36e8b0c2cc71,2023-09-16 12:00:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,3.0,0.0,0.0,0.0,HOME_TEAM,REGULAR
c39cb723-5c38-4b60-ad87-090386f21a62,438520,f0ec68f2-03df-40b2-ad4d-b07d3cf73984,79785123-bd6e-4ff6-9051-b0dd8a1f6d3a,2023-09-16 14:15:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,3.0,0.0,2.0,0.0,HOME_TEAM,REGULAR
c823faca-8fee-4a40-9b0b-7fbf2a4b25b1,438515,e9c816f0-cabf-4b26-831f-85d24b158ec0,497ccfe2-3a48-4e90-bf72-cb8e3e4562ce,2023-09-16 16:30:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,0.0,1.0,0.0,0.0,AWAY_TEAM,REGULAR
9e1b27f7-6763-4e99-b8af-90b84c452c52,438516,6a0a0bba-7c6b-496b-95f1-3276aaf40fc9,2b79acbf-a318-4dec-a715-1e5c8c4650fb,2023-09-16 19:00:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,5.0,0.0,2.0,0.0,HOME_TEAM,REGULAR
1266db5d-6a47-4a3e-b5e2-701599ba7e64,438517,a5e9f408-414c-4e24-a61c-d1a3d6aa5d1e,b583b3ae-d2b3-4736-a362-812d6470fea5,2023-09-17 12:00:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,3.0,2.0,1.0,1.0,HOME_TEAM,REGULAR
5011c826-a610-48c5-9ac4-4549ad2f48a1,438521,223f5f8c-5e64-4364-a041-86799226cde3,9a35349b-8999-4985-842e-fe0086ebbf29,2023-09-17 14:15:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,2.0,1.0,1.0,1.0,HOME_TEAM,REGULAR
acb7713c-a9c3-4300-8fb0-e08f0b287265,438519,e62177e5-8d6c-49bb-8976-c27dee2c45d8,47b3659f-29ba-426f-a4c0-bdf16055398d,2023-09-17 16:30:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,1.0,0.0,0.0,0.0,HOME_TEAM,REGULAR
0f731650-ba54-438d-be50-ee10d1b8ff2b,438523,1b568ca8-98c9-4875-86bd-5640dfe6b37c,eb446237-fdbf-4029-8610-1507ab91f546,2023-09-17 19:00:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,2.0,1.0,0.0,1.0,HOME_TEAM,REGULAR
7bca5595-f5a7-4c96-8a1c-9c5c173eed15,438518,3b48068f-fbb6-46ec-ae45-850446caa5e7,708b3ec0-c513-44d3-afef-2d9ac81faced,2023-09-18 19:00:00+00:00,FINISHED,5,2023,REGULAR_SEASON,,,,2.0,4.0,0.0,3.0,AWAY_TEAM,REGULAR
ca192320-2d10-4848-8ec8-e555dbd665f8,438527,f3099b27-f87a-4653-ba57-adf3db6b23b1,542f9092-6b48-44c8-815c-1a80ecd936b9,2023-09-22 19:00:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,0.0,2.0,0.0,1.0,AWAY_TEAM,REGULAR
a2803b43-b4ed-4eaf-a04b-c7dcd172d69d,438529,708b3ec0-c513-44d3-afef-2d9ac81faced,497ccfe2-3a48-4e90-bf72-cb8e3e4562ce,2023-09-23 12:00:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,5.0,3.0,4.0,1.0,HOME_TEAM,REGULAR
149f1ab9-9c00-4f54-8304-ab9772fc22c1,438526,b583b3ae-d2b3-4736-a362-812d6470fea5,e62177e5-8d6c-49bb-8976-c27dee2c45d8,2023-09-23 14:15:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,0.0,0.0,0.0,0.0,DRAW,REGULAR
6d019691-7181-409c-ae02-8f8f4ed51f31,438528,6a0a0bba-7c6b-496b-95f1-3276aaf40fc9,e9c816f0-cabf-4b26-831f-85d24b158ec0,2023-09-23 16:30:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,3.0,2.0,0.0,1.0,HOME_TEAM,REGULAR
000a3d33-9039-454f-ada1-95fa229fffe8,438532,9a35349b-8999-4985-842e-fe0086ebbf29,f0ec68f2-03df-40b2-ad4d-b07d3cf73984,2023-09-23 19:00:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,2.0,2.0,0.0,1.0,DRAW,REGULAR
83ec4ce6-491c-4281-b656-1808ad746502,438531,eb446237-fdbf-4029-8610-1507ab91f546,a5e9f408-414c-4e24-a61c-d1a3d6aa5d1e,2023-09-24 12:00:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,4.0,3.0,1.0,2.0,HOME_TEAM,REGULAR
e58cdd3b-af65-42b4-bba5-e93b90787391,438530,776ffaa5-82b0-4504-a760-3d385ce60ff6,223f5f8c-5e64-4364-a041-86799226cde3,2023-09-24 14:15:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,1.0,1.0,1.0,1.0,DRAW,REGULAR
112611df-5a08-4e89-b7a0-6165a4f54a97,438533,47b3659f-29ba-426f-a4c0-bdf16055398d,3b48068f-fbb6-46ec-ae45-850446caa5e7,2023-09-24 16:30:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,1.0,0.0,0.0,0.0,HOME_TEAM,REGULAR
eb93d085-928a-4b95-a45f-1b1f1db41e4b,438525,2b79acbf-a318-4dec-a715-1e5c8c4650fb,8ab525d0-81ce-4632-abd1-36e8b0c2cc71,2023-09-24 16:30:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,1.0,1.0,0.0,1.0,DRAW,REGULAR
3bab8314-63bc-4cfb-97ca-03576f4cb7b5,438524,79785123-bd6e-4ff6-9051-b0dd8a1f6d3a,1b568ca8-98c9-4875-86bd-5640dfe6b37c,2023-09-24 19:00:00+00:00,FINISHED,6,2023,REGULAR_SEASON,,,,3.0,1.0,2.0,1.0,HOME_TEAM,REGULAR
6d8b2227-3424-4746-a295-24d38748e072,438539,e62177e5-8d6c-49bb-8976-c27dee2c45d8,9a35349b-8999-4985-842e-fe0086ebbf29,2023-09-26 17:00:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,5.0,1.0,3.0,0.0,HOME_TEAM,REGULAR
56b3e6bf-11d3-42e9-be72-f1652705797b,438542,497ccfe2-3a48-4e90-bf72-cb8e3e4562ce,6a0a0bba-7c6b-496b-95f1-3276aaf40fc9,2023-09-26 19:30:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,2.0,2.0,2.0,1.0,DRAW,REGULAR
9d69d9df-91ec-4151-8f24-73a33da4b0d7,438534,542f9092-6b48-44c8-815c-1a80ecd936b9,a5e9f408-414c-4e24-a61c-d1a3d6aa5d1e,2023-09-27 17:00:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,2.0,2.0,1.0,0.0,DRAW,REGULAR
4ae1ed80-a38b-49da-844e-4448d071fc36,438541,223f5f8c-5e64-4364-a041-86799226cde3,708b3ec0-c513-44d3-afef-2d9ac81faced,2023-09-27 17:00:00+00:00,FINISHED,7,2023,REGULAR_SEASON,,,,1.0,2.0,0.0,0.0,AWAY_TEAM,REGULAR
